Kit ID,Borough,Zipcode,Date Collected,Date Received,Lead First_Draw (mg/L),Lead 1-2 Minute Flush (mg/L),Lead 5 Minute Flush (mg/L),Copper First Draw (mg/L),Copper 1-2 Minute Flush (mg/L),Copper 5 minute Flush (mg/L)
17243215,BROOKLYN,11216,07/17/2017,07/25/2017,0,0,,0.049,0.018,
17243278,NEW YORK,10036,07/17/2017,07/25/2017,0,0,,0.063,0.009,
17243226,NEW YORK,10027,07/17/2017,07/26/2017,0,0,,0.086,0.044,
17243289,BRONX,10458,07/17/2017,07/25/2017,0,0,,0.004,0.003,
17243279,BROOKLYN,11205,07/17/2017,07/25/2017,0.002,0,,0.06,0.017,
17243286,BRONX,10473,07/17/2017,07/25/2017,0.155,0.005,,0.185,0.113,
17243065,BAYSIDE,11360,07/18/2017,07/25/2017,0.006,0.014,,0.148,0.017,
17243230,BROOKLYN,11239,07/18/2017,07/26/2017,0,0,,0.036,0.071,
16233275,NEW YORK,10033,07/18/2017,07/25/2017,0,0,,0.044,0.018,
17243302,NEW YORK,10027,07/18/2017,07/25/2017,0,0,,0.119,0.104,
17241455,REGO PARK,11374,07/18/2017,07/25/2017,0,0,,0.157,0.107,
17243072,BROOKLYN,11238,07/18/2017,07/25/2017,0,0,,0.208,0.191,
17243362,BROOKLYN,11201,07/19/2017,07/25/2017,0,0,,0.176,0.093,
17243383,BROOKLYN,11201,07/19/2017,07/25/2017,0,0,,0.16,0.083,
17243238,OAKLAND GARDENS,11364,07/19/2017,07/25/2017,0,0,,0.17,0.169,
17243301,WOODSIDE,11377,07/19/2017,07/25/2017,0,0,,0.125,0.026,
17243351,BRONX,10463,07/19/2017,07/25/2017,0,0,,0.051,0.01,
17238980,NEW YORK,10033,07/19/2017,07/27/2017,0,0,,0.088,0.017,
17242912,SUNNYSIDE,11104,07/19/2017,07/25/2017,0.001,0,,0.129,0.02,
17240428,BROOKLYN,11206,07/19/2017,07/27/2017,0,0,,0.065,0.042,
17243400,FRESH MEADOWS,11366,07/19/2017,07/25/2017,0,0,,0.314,0.082,
17238371,BRONX,10463,07/19/2017,07/27/2017,0,0,,0.17,0.106,
17243304,BROOKLYN,11206,07/19/2017,07/25/2017,0,0,,0.086,0.069,
17243376,FAR ROCKAWAY,11691,07/19/2017,07/25/2017,0,0,,0.149,0.107,
17242458,BROOKLYN,11217,07/20/2017,08/02/2017,0,0,,0.148,0.039,
17243369,NEW YORK,10028,07/20/2017,07/25/2017,0,0,,0.139,0.073,
16232205,EAST ELMHURST,11370,07/20/2017,07/27/2017,0,0,,0.127,0.115,
17241201,BRONX,10460,07/20/2017,07/25/2017,0,0,,0.151,0.024,
17243117,NEW YORK,10026,07/20/2017,07/26/2017,0,0,,0.103,0.021,
17243339,NEW YORK,10003,07/20/2017,07/25/2017,0.378,0.008,,0.106,0.01,
17242776,FOREST HILLS,11375,07/20/2017,07/25/2017,0,0,,0.097,0.028,
17242907,NEW YORK,10024,07/20/2017,07/25/2017,0,0,,0.065,0.029,
17243239,BROOKLYN,11215,07/21/2017,07/27/2017,0.004,0.011,,0.108,0.039,
17243368,NEW YORK,10026,07/21/2017,07/25/2017,0,0,,0.202,0.144,
17243268,RIDGEWOOD,11385,07/21/2017,07/27/2017,0.003,0.003,,0.1,0.014,
17239322,BROOKLYN,11216,07/21/2017,07/25/2017,0.001,0.001,,0.119,0.024,
17243326,NEW YORK,10128,07/21/2017,07/25/2017,0.002,0.008,,0.23,0.04,
17243228,BRONX,10451,07/21/2017,07/27/2017,0,0,,0.049,0.016,
17243185,BROOKLYN,11221,07/21/2017,08/02/2017,0,0,,0.207,0.071,
17243427,NEW YORK,10002,07/21/2017,07/26/2017,0,0,,0.138,0.034,
17243404,BROOKLYN,11212,07/21/2017,07/28/2017,0,0,,0.079,0.082,
17243452,STATEN ISLAND,10312,07/22/2017,07/27/2017,0,0,,0.071,0.023,
17243329,MIDDLE VILLAGE,11379,07/22/2017,07/27/2017,0.004,0.004,,0.099,0.019,
17242576,BROOKLYN,11231,07/22/2017,07/28/2017,0.001,0,,0.138,0.087,
17240168,NEW YORK,10065,07/22/2017,07/27/2017,0,0,,0.098,0.093,
17241502,STATEN ISLAND,10306,07/22/2017,07/25/2017,0,0,,0.125,0.121,
17239357,BRONX,10467,07/22/2017,08/02/2017,0,0,,0.111,0.113,
17237751,NEW YORK,10027,07/22/2017,07/25/2017,0,0,,0.102,0.021,
17243380,NEW YORK,10013,07/22/2017,07/25/2017,0,0,,0.135,0.024,
16236761,BRONX,10453,07/22/2017,07/27/2017,0,0,,0.165,0.025,
17243312,BROOKLYN,11226,07/23/2017,08/02/2017,0.004,0,,0.363,0.037,
17243446,FAR ROCKAWAY,11694,07/23/2017,07/28/2017,0,0,,0.133,0.036,
17243248,BROOKLYN,11201,07/23/2017,08/02/2017,0,0,,0.344,0.097,
17243433,BROOKLYN,11212,07/23/2017,07/27/2017,0,0,,0.036,0.009,
17243122,BROOKLYN,11216,07/23/2017,08/02/2017,0,0,,0.351,0.187,
17243272,BROOKLYN,11201,07/23/2017,08/02/2017,0.005,0,,0.201,0.047,
17243381,RIDGEWOOD,11385,07/23/2017,08/02/2017,0,0,,0.11,0.022,
17243310,BROOKLYN,11231,07/23/2017,08/02/2017,0,0,,0.163,0.024,
17240287,BROOKLYN,11201,07/23/2017,08/02/2017,0.002,0,,0.109,0.052,
17243441,QUEENS VILLAGE,11427,07/24/2017,08/04/2017,0,0,,0.053,0.013,
17243389,BROOKLYN,11201,07/24/2017,07/27/2017,0,0,,0.128,0.095,
17243440,NEW YORK,10075,07/24/2017,07/27/2017,0,0,,0.01,0.007,
17242945,BROOKLYN,11209,07/24/2017,07/27/2017,0.007,0.015,,0.118,0.052,
17243205,RIDGEWOOD,11385,07/24/2017,07/28/2017,0.004,0.003,,0.175,0.053,
17243455,BROOKLYN,11231,07/24/2017,07/28/2017,0.049,0.003,,0.137,0.029,
17243431,NEW YORK,10024,07/24/2017,07/27/2017,0,0,,0.143,0.035,
17243378,GLEN OAKS,11004,07/24/2017,07/28/2017,0,0,,0.115,0.015,
17243217,NEW YORK,10014,07/24/2017,07/27/2017,0.002,0,,0.239,0.037,
17243473,CORONA,11368,07/24/2017,07/27/2017,0,0,,0.043,0.048,
16235053,NEW YORK,10009,07/24/2017,07/27/2017,0,0,,0.096,0.011,
17241373,ASTORIA,11105,07/24/2017,08/02/2017,0,0,,0.225,0.068,
17243411,NEW YORK,10039,07/25/2017,08/02/2017,0,0,,0.099,0.014,
17242865,RICHMOND HILL,11418,07/25/2017,07/28/2017,0,0,,0.072,0.022,
17243384,BROOKLYN,11201,07/25/2017,08/02/2017,0,0,,0.16,0.023,
17243420,BROOKLYN,11222,07/25/2017,07/28/2017,0,0,,0.177,0.054,
17240977,BROOKLYN,11201,07/25/2017,08/02/2017,0,0,,0.255,0.037,
17343391,NEW YORK,10014,07/25/2017,07/28/2017,0.003,0.002,0.001,0.07,0.017,0.016
17343266,NEW YORK,10027,07/25/2017,08/02/2017,0.01,0,0,0.025,0.009,0.007
17343350,RIDGEWOOD,11385,07/25/2017,07/28/2017,0.006,0.003,0.002,0.135,0.015,0.012
17243468,BROOKLYN,11206,07/25/2017,08/02/2017,0.004,0.018,,0.116,0.011,
17240567,JAMAICA,11434,07/25/2017,08/08/2017,0,0,,0.047,0.034,
16225111,BROOKLYN,11215,07/25/2017,08/01/2017,0.001,0,,0.128,0.055,
17237789,BRONX,10465,07/26/2017,08/02/2017,0.009,0.009,,0.046,0.032,
17243086,RIDGEWOOD,11385,07/26/2017,08/02/2017,0,0,,0.139,0.013,
17243502,FLUSHING,11358,07/26/2017,08/02/2017,0.001,0.002,,0.234,0.045,
17242769,NEW YORK,10022,07/26/2017,08/02/2017,0,0.004,,0.036,0.048,
17243375,BROOKLYN,11238,07/26/2017,07/28/2017,0,0,,0.282,0.061,
17243454,BAYSIDE,11360,07/26/2017,08/02/2017,0,0,,0.11,0.018,
17243434,JACKSON HEIGHTS,11372,07/26/2017,08/09/2017,0,0,,0.166,0.016,
17243508,FLUSHING,11358,07/27/2017,08/02/2017,0,0,,0.191,0.115,
17243360,SPRINGFIELD GARDENS,11413,07/27/2017,08/02/2017,0.003,0,,0.228,0.025,
17343394,RIDGEWOOD,11385,07/27/2017,08/08/2017,2.826,0.015,0.012,0.343,0.028,0.021
17243506,REGO PARK,11374,07/27/2017,08/02/2017,0,0,,0.052,0.028,
17243535,BROOKLYN,11201,07/28/2017,08/02/2017,0.002,0,,0.18,0.122,
17243382,BROOKLYN,11238,07/28/2017,08/02/2017,0,0,,0.155,0.027,
17243458,BROOKLYN,11216,07/28/2017,08/02/2017,0.001,0.012,,0.158,0.017,
17343283,FLUSHING,11358,07/28/2017,08/02/2017,0.011,0.006,0.004,0.154,0.097,0.014
17241162,BROOKLYN,11238,07/28/2017,08/04/2017,0,0,,0.243,0.155,
17243541,BROOKLYN,11233,07/28/2017,08/02/2017,0,0,,0.142,0.161,
17243095,NEW YORK,10027,07/28/2017,08/04/2017,0.009,0.001,,0.37,0.011,
17243555,ELMHURST,11373,07/28/2017,08/09/2017,0.002,0,,0.072,0.025,
17243520,BROOKLYN,11229,07/29/2017,08/02/2017,0.001,0,,0.171,0.103,
17243566,EAST ELMHURST,11370,07/29/2017,08/02/2017,0,0,,0.113,0.017,
16224863,BROOKLYN,11237,07/29/2017,08/02/2017,0,0,,0.078,0.013,
16236221,LONG ISLAND CITY,11101,07/29/2017,08/02/2017,0,0,,0.093,0.014,
17241370,BROOKLYN,11231,07/29/2017,08/04/2017,0,0,,0.055,0.029,
17239287,NEW YORK,10025,07/30/2017,08/08/2017,0.001,0,,0.283,0.184,
17243149,JACKSON HEIGHTS,11372,07/30/2017,08/04/2017,0.003,0,,0.21,0.203,
17243589,BROOKLYN,11215,07/30/2017,08/04/2017,0,0,,0.171,0.085,
16233240,ASTORIA,11105,07/30/2017,08/08/2017,0.001,0,,0.087,0.053,
17243488,BRONX,10459,07/31/2017,08/08/2017,0,0,,0.128,0.114,
17243505,BROOKLYN,11211,07/31/2017,08/04/2017,0.002,0.001,,0.135,0.121,
17243525,BROOKLYN,11249,07/31/2017,08/10/2017,0,0,,0.186,0.141,
16233156,NEW YORK,10021,07/31/2017,08/02/2017,0,0,,0.137,0.046,
17243620,FOREST HILLS,11375,07/31/2017,08/04/2017,0.003,0.001,,0.13,0.013,
17243487,BROOKLYN,11215,07/31/2017,08/08/2017,0.002,0,,0.217,0.143,
17242948,NEW YORK,10035,07/31/2017,08/04/2017,0,0,,0.023,0.007,
17243594,FRESH MEADOWS,11365,07/31/2017,08/04/2017,0,0,,0.053,0.002,
17243477,NEW YORK,10024,07/31/2017,08/04/2017,0.008,0.015,,0.276,0.418,
17239756,FOREST HILLS,11375,07/31/2017,08/08/2017,0.013,0.006,,0.136,0.015,
17243528,NEW YORK,10033,07/31/2017,08/08/2017,0,0,,0.165,0.02,
17242667,NEW YORK,10024,07/31/2017,08/04/2017,0.001,0,,0.12,0.059,
17243548,BRONX,10461,08/01/2017,08/04/2017,0,0,,0.053,0.053,
17243543,BROOKLYN,11228,08/01/2017,08/04/2017,0.007,0.036,,0.155,0.021,
17241509,NEW YORK,10016,08/01/2017,08/04/2017,0,0,,0.121,0.112,
17243609,NEW YORK,10012,08/01/2017,08/08/2017,0,0,,0.145,0.11,
17240854,FLUSHING,11367,08/01/2017,08/08/2017,0,0,,0.077,0.145,
17243001,BRONX,10458,08/01/2017,08/09/2017,0,0,,0.034,0.032,
17243494,NEW YORK,10016,08/01/2017,08/04/2017,0.002,0,,0.056,0.012,
17243190,NEW YORK,10026,08/01/2017,08/08/2017,0.002,0,,0.179,0.179,
17243605,NEW YORK,10031,08/01/2017,08/09/2017,0,0,,0.17,0.159,
17243023,NEW YORK,10028,08/01/2017,08/08/2017,0.002,0,,0.133,0.011,
17243644,BROOKLYN,11215,08/02/2017,08/09/2017,0.005,0,,0.106,0.067,
17343284,JAMAICA,11435,08/02/2017,08/08/2017,0,0,0,0.174,0.17,0.053
17243572,KEW GARDENS,11415,08/02/2017,08/08/2017,0,0,,0.139,0.016,
17239074,NEW YORK,10024,08/02/2017,08/10/2017,0,0,,0.116,0.026,
17243662,BROOKLYN,11201,08/02/2017,08/08/2017,0,0,,0.098,0.093,
17243498,BROOKLYN,11217,08/02/2017,08/08/2017,0,0,,0.043,0.016,
17243527,BROOKLYN,11222,08/02/2017,08/08/2017,0,0,,0.128,0.128,
17243613,NEW YORK,10003,08/02/2017,08/08/2017,0,0,,0.051,0.013,
17243617,NEW YORK,10128,08/02/2017,08/08/2017,0,0,,0.132,0.122,
17243546,BROOKLYN,11231,08/02/2017,08/08/2017,0,0,,0.133,0.092,
17243374,BROOKLYN,11221,08/02/2017,08/08/2017,0,0,,0.081,0.026,
17243365,BROOKLYN,11201,08/02/2017,08/08/2017,0.001,0,,0.145,0.064,
17243551,ASTORIA,11103,08/02/2017,08/11/2017,0.003,0.002,,0.059,0.015,
17243401,BROOKLYN,11201,08/02/2017,08/09/2017,0,0,,0.173,0.127,
17243561,BROOKLYN,11209,08/03/2017,08/09/2017,0.002,0.001,,0.113,0.016,
17243534,BRONX,10463,08/03/2017,08/09/2017,0,0,,0.121,0.07,
17243179,JACKSON HEIGHTS,11372,08/03/2017,08/08/2017,0,0,,0.056,0.027,
17243628,BREEZY POINT,11697,08/03/2017,08/08/2017,0.002,0,,0.109,0.022,
17243585,BROOKLYN,11231,08/03/2017,08/09/2017,0,0,,0.165,0.019,
16233575,NEW YORK,10011,08/03/2017,08/08/2017,0,0,,0.077,0.011,
17243647,BROOKLYN,11230,08/03/2017,08/08/2017,0.004,0,,0.117,0.112,
17243649,NEW YORK,10028,08/03/2017,08/08/2017,0,0,,0.165,0.148,
17243669,BROOKLYN,11209,08/03/2017,08/10/2017,0.001,0,,0.121,0.018,
17236917,NEW YORK,10028,08/03/2017,08/09/2017,0.019,0.018,,2.289,2.234,
17243507,NEW YORK,10023,08/03/2017,08/08/2017,0.002,0.001,,0.197,0.249,
17243637,BROOKLYN,11220,08/03/2017,08/08/2017,0.132,0.019,,0.461,0.301,
17243470,NEW YORK,10028,08/04/2017,08/09/2017,0,0.001,,0.19,0.039,
17243661,BROOKLYN,11215,08/04/2017,08/10/2017,0,0,,0.179,0.074,
17243672,NEW YORK,10028,08/04/2017,08/09/2017,0,0,,0.073,0.046,
17243532,BRONX,10463,08/04/2017,08/09/2017,0,0,,0.169,0.083,
17243616,BROOKLYN,11217,08/04/2017,08/14/2017,0,0,,0.316,0.115,
17243553,NEW YORK,10002,08/04/2017,08/09/2017,0,0,,0.097,0.053,
17240824,BROOKLYN,11234,08/04/2017,08/10/2017,0,0,,0.082,0.023,
16233136,NEW YORK,10011,08/04/2017,08/09/2017,0,0,,0.152,0.023,
17343084,NEW YORK,10025,08/04/2017,08/09/2017,0.002,0,0,0.089,0.03,0.025
17243181,BROOKLYN,11215,08/05/2017,08/09/2017,0,0,,0.159,0.11,
17243330,BROOKLYN,11222,08/05/2017,08/09/2017,0.001,0.002,,0.138,0.027,
17243700,BROOKLYN,11214,08/05/2017,08/09/2017,0,0,,0.1,0.077,
17243608,FLUSHING,11355,08/05/2017,08/09/2017,0.002,0.001,,0.117,0.071,
17240712,BROOKLYN,11237,08/05/2017,08/14/2017,0.002,0,,0.158,0.023,
17242361,BROOKLYN,11228,08/05/2017,08/09/2017,0,0,,0.045,0.012,
17243698,BROOKLYN,11209,08/05/2017,08/10/2017,0,0,,0.144,0.027,
17243671,BROOKLYN,11211,08/05/2017,08/10/2017,0.001,0,,0.171,0.032,
17243635,BRONX,10461,08/05/2017,08/10/2017,0,0,,0.046,0.024,
17243641,BROOKLYN,11231,08/06/2017,08/11/2017,0.005,0.003,,0.119,0.018,
17243588,BROOKLYN,11201,08/06/2017,08/10/2017,0,0,,0.228,0.049,
17243743,FOREST HILLS,11375,08/06/2017,08/14/2017,0,0,,0.011,0.008,
17243203,NEW YORK,10025,08/06/2017,08/14/2017,0,0,,0.073,0.013,
17243114,NEW YORK,10035,08/06/2017,08/14/2017,0,0,,0.106,0.013,
17243533,BROOKLYN,11229,08/06/2017,08/14/2017,0,0,,0.125,0.026,
17243739,HOWARD BEACH,11414,08/06/2017,08/10/2017,0,0,,0.091,0.021,
17243576,BROOKLYN,11231,08/06/2017,08/14/2017,0.001,0,,0.588,0.1,
17236870,OAKLAND GARDENS,11364,08/06/2017,08/10/2017,0,0,,0.12,0.076,
17243456,NEW YORK,10000,08/07/2017,08/11/2017,0,0,,0.129,0.096,
17243306,NEW YORK,10000,08/07/2017,08/14/2017,0.004,0,,0.144,0.068,
17243388,BROOKLYN,11231,08/07/2017,08/10/2017,0,0,,0.071,0.044,
17243719,STATEN ISLAND,10314,08/07/2017,08/11/2017,0.005,0.007,,0.053,0.009,
17243591,JACKSON HEIGHTS,11372,08/07/2017,08/10/2017,0,0,,0.102,0.064,
17243183,BROOKLYN,11215,08/07/2017,08/11/2017,0,0,,0.131,0.032,
17243422,NEW YORK,10016,08/07/2017,08/10/2017,0,0,,0.17,0.017,
17243563,BROOKLYN,11218,08/07/2017,08/10/2017,0,0,,0.104,0.021,
17243246,LONG ISLAND CITY,11109,08/07/2017,08/10/2017,0,0,,0.179,0.065,
17243741,NEW YORK,10075,08/07/2017,08/10/2017,0,0,,0.03,0.01,
17243685,NEW YORK,10025,08/08/2017,08/17/2017,0,0,,0.181,0.094,
16229021,BROOKLYN,11201,08/08/2017,08/14/2017,0,0,,0.142,0.111,
17243582,BROOKLYN,11229,08/08/2017,08/11/2017,0,0,,0.174,0.107,
17241458,BROOKLYN,11217,08/08/2017,08/11/2017,0.001,0,,0.111,0.104,
17241739,NEW YORK,10025,08/08/2017,08/16/2017,0.002,0,,0.082,0.017,
17243695,BROOKLYN,11217,08/08/2017,08/14/2017,0,0,,0.15,0.016,
17243659,NEW YORK,10128,08/08/2017,08/11/2017,0.001,0.001,,0.096,0.072,
17241679,BROOKLYN,11225,08/08/2017,08/10/2017,0,0,,0.119,0.062,
17243497,BROOKLYN,11214,08/08/2017,08/14/2017,0.001,0,,0.234,0.017,
17240734,WHITESTONE,11357,08/08/2017,08/11/2017,0,0,,0.344,0.013,
17241516,NEW YORK,10012,08/08/2017,08/14/2017,0,0,,0.179,0.141,
17243733,BRONX,10456,08/09/2017,08/11/2017,0,0,,0.029,0.009,
17242836,BROOKLYN,11217,08/09/2017,08/17/2017,0,0,,0.319,0.048,
17243692,NEW YORK,10019,08/09/2017,08/11/2017,0,0,,0.449,0.131,
14220529,BROOKLYN,11235,08/09/2017,08/14/2017,0,0,,0.112,0.027,
17243755,ASTORIA,11103,08/09/2017,08/14/2017,0,0,,0.168,0.053,
17241537,ASTORIA,11106,08/09/2017,08/11/2017,0.042,0,,1.192,0.037,
17243729,BROOKLYN,11234,08/09/2017,08/14/2017,0.006,0.022,,0.061,0.02,
17243777,NEW YORK,10033,08/10/2017,08/16/2017,0,0,,0.032,0.008,
17239128,NEW YORK,10010,08/10/2017,08/16/2017,0,0,,0.329,0.075,
17241659,ASTORIA,11102,08/10/2017,08/14/2017,0,0,,0.053,0.01,
17243681,NEW YORK,10075,08/10/2017,08/14/2017,0,0,,0.046,0.063,
17243751,FOREST HILLS,11375,08/10/2017,08/14/2017,0.004,0.039,,0.271,0.024,
17243781,NEW YORK,10027,08/10/2017,08/18/2017,0,0,,0.112,0.061,
17237844,NEW YORK,10012,08/10/2017,08/14/2017,0,0,,0.05,0.029,
17343080,BROOKLYN,11238,08/10/2017,08/17/2017,0.016,0.002,0,0.167,0.049,0.017
17243601,BROOKLYN,11230,08/11/2017,08/16/2017,0,0,,0.107,0.1,
17243666,BROOKLYN,11226,08/11/2017,08/17/2017,0,0,,0.134,0.028,
17243768,NEW YORK,10075,08/11/2017,08/14/2017,0.003,0.004,,0.186,0.121,
17243727,BROOKLYN,11215,08/11/2017,08/14/2017,0.001,0.001,,0.058,0.014,
17243545,NEW YORK,10014,08/11/2017,08/14/2017,0,0,,0.093,0.01,
17242978,JACKSON HEIGHTS,11372,08/11/2017,08/18/2017,0,0,,0.084,0.01,
17243809,WHITESTONE,11357,08/11/2017,08/14/2017,0,0,,0.115,0.022,
17243775,REGO PARK,11374,08/11/2017,08/14/2017,0,0,,0.06,0.022,
17243754,SUNNYSIDE,11104,08/11/2017,08/14/2017,0,0,,0.152,0.067,
17237808,NEW YORK,10009,08/11/2017,08/14/2017,0.005,0.002,,0.063,0.01,
17243773,BROOKLYN,11206,08/11/2017,08/22/2017,0,0,,0.139,0.08,
17243782,BROOKLYN,11216,08/11/2017,08/17/2017,0,0,,0.269,0.023,
17243762,BROOKLYN,11201,08/12/2017,08/14/2017,0.001,0,,0.154,0.037,
17243453,BROOKLYN,11220,08/12/2017,08/17/2017,0,0,,0.151,0.093,
17243706,NEW YORK,10003,08/12/2017,08/14/2017,0,0,,0.113,0.015,
17241097,JACKSON HEIGHTS,11372,08/12/2017,08/17/2017,0.004,0,,0.109,0.113,
17240041,BROOKLYN,11238,08/12/2017,08/17/2017,0,0,,0.178,0.066,
17243663,NEW YORK,10023,08/12/2017,08/22/2017,0.001,0,,0.067,0.027,
17242398,BRONX,10470,08/12/2017,08/17/2017,0.006,0.004,,0.094,0.052,
16234806,BROOKLYN,11237,08/13/2017,08/17/2017,0,0,,0.099,0.09,
17243315,BROOKLYN,11226,08/13/2017,08/17/2017,0,0,,0.123,0.052,
17243713,BROOKLYN,11215,08/13/2017,08/17/2017,0,0,,0.168,0.085,
17243407,BROOKLYN,11206,08/13/2017,08/17/2017,0,0,,0.033,0.02,
17243577,BROOKLYN,11231,08/13/2017,08/22/2017,0.001,0.001,,0.065,0.048,
17243430,NEW YORK,10032,08/13/2017,08/17/2017,0,0,,0.124,0.092,
17243814,NEW YORK,10019,08/13/2017,08/17/2017,0,0,,0.246,0.139,
17243850,SUNNYSIDE,11104,08/13/2017,08/18/2017,0.001,0,,0.142,0.109,
17239371,NEW YORK,10034,08/13/2017,08/17/2017,0.043,0,,0.099,0.013,
17343839,BROOKLYN,11209,08/14/2017,08/22/2017,0.004,0.029,0.002,0.106,0.019,0.012
17243774,NEW YORK,10026,08/14/2017,08/18/2017,0,0,,0.04,0.013,
17243178,NEW YORK,10023,08/14/2017,08/17/2017,0.002,0,,0.068,0.006,
17243827,BROOKLYN,11201,08/14/2017,08/17/2017,0,0,,0.228,0.081,
17243807,NEW YORK,10044,08/14/2017,08/17/2017,0,0,,0.143,0.031,
17241392,BROOKLYN,11226,08/14/2017,08/17/2017,0,0,,0.057,0.023,
17243722,BROOKLYN,11203,08/14/2017,08/24/2017,0.007,0.003,,0.046,0.009,
17242930,BROOKLYN,11203,08/14/2017,08/22/2017,0,0,,0.068,0.018,
17243808,NEW YORK,10003,08/14/2017,08/17/2017,0.002,0,,0.085,0.033,
16234290,BROOKLYN,11231,08/14/2017,08/22/2017,0.001,0,,0.503,0.122,
17243798,BROOKLYN,11225,08/15/2017,08/18/2017,0,0,,0.142,0.055,
17243822,BROOKLYN,11204,08/15/2017,08/17/2017,0.002,0,,0.113,0.069,
17243504,BROOKLYN,11217,08/15/2017,08/22/2017,0.002,0,,0.158,0.013,
17243796,NEW YORK,10009,08/15/2017,08/17/2017,0,0,,0.101,0.012,
17243851,FAR ROCKAWAY,11693,08/15/2017,08/17/2017,0.004,0,,0.077,0.062,
17243797,BROOKLYN,11225,08/15/2017,08/18/2017,0,0,,0.184,0.034,
17243684,BROOKLYN,11222,08/15/2017,08/22/2017,0,0,,0.066,0.069,
17242876,JAMAICA,11435,08/15/2017,08/25/2017,0,0,,0.017,0.009,
17243776,LONG ISLAND CITY,11101,08/15/2017,08/24/2017,0,0,,0.152,0.133,
17243747,RIDGEWOOD,11385,08/15/2017,08/17/2017,0.004,0.001,,0.071,0.01,
17243640,LONG ISLAND CITY,11101,08/15/2017,08/28/2017,0.003,0.003,,0.185,0.038,
17242699,FOREST HILLS,11375,08/15/2017,08/22/2017,0.003,0,,0.125,0.018,
17243516,BROOKLYN,11234,08/16/2017,08/22/2017,0,0,,0.026,0.016,
17243778,KEW GARDENS,11415,08/16/2017,08/18/2017,0,0,,0.177,0.044,
17243484,JAMAICA,11436,08/16/2017,08/22/2017,0.005,0,,0.174,0.04,
17243103,RIDGEWOOD,11385,08/16/2017,08/25/2017,0.004,0.002,,0.118,0.021,
17239141,REGO PARK,11374,08/16/2017,08/18/2017,0,0,,0.065,0.017,
17242962,NEW YORK,10025,08/16/2017,08/23/2017,0,0,,0.136,0.125,
17243746,STATEN ISLAND,10303,08/16/2017,08/22/2017,0.008,0.017,,0.268,0.202,
17243876,BELLEROSE,11426,08/16/2017,08/22/2017,0.006,0.048,,0.235,0.051,
17243386,CORONA,11368,08/17/2017,08/18/2017,0.004,0.003,,0.225,0.22,
17243811,FAR ROCKAWAY,11691,08/17/2017,08/22/2017,0.003,0.01,,0.152,0.066,
17243852,BROOKLYN,11216,08/17/2017,08/22/2017,0.001,0,,0.14,0.027,
17243871,BROOKLYN,11217,08/17/2017,08/22/2017,0.004,0.004,,0.072,0.032,
17243836,BROOKLYN,11201,08/17/2017,08/22/2017,0.001,0,,0.142,0.018,
17243793,NEW YORK,10037,08/17/2017,08/23/2017,0.001,0.006,,0.072,0.227,
17243387,CORONA,11368,08/17/2017,08/18/2017,0.001,0.001,,0.011,0.011,
16236728,BROOKLYN,11234,08/17/2017,08/24/2017,0.012,0.011,,0.174,0.025,
16233902,BROOKLYN,11218,08/17/2017,08/22/2017,0,0,,0.052,0.023,
17240524,BROOKLYN,11205,08/17/2017,08/23/2017,0.044,0.002,,0.217,0.053,
17242719,BROOKLYN,11218,08/18/2017,08/22/2017,0.001,0,,0.1,0.031,
17243833,BROOKLYN,11231,08/18/2017,08/22/2017,0,0,,0.121,0.074,
17243912,NEW YORK,10025,08/18/2017,08/22/2017,0,0,,0.056,0.03,
17243909,STATEN ISLAND,10306,08/18/2017,08/23/2017,0.001,0,,0.086,0.025,
17243894,BROOKLYN,11201,08/18/2017,08/23/2017,0,0,,0.14,0.015,
16236348,NEW YORK,10007,08/18/2017,08/22/2017,0,0,,0.171,0.058,
17243432,LONG ISLAND CITY,11101,08/19/2017,08/24/2017,0,0,,0.229,0.147,
17243877,BAYSIDE,11361,08/19/2017,08/23/2017,0,0,,0.12,0.067,
17243864,NEW YORK,10017,08/19/2017,08/24/2017,0,0,,0.072,0.015,
17243838,NEW YORK,10025,08/19/2017,08/23/2017,0,0,,0.121,0.026,
17243842,NEW YORK,10128,08/19/2017,08/23/2017,0,0,,0.19,0.132,
17243818,ASTORIA,11103,08/19/2017,08/24/2017,0,0,,0.1,0.035,
17243372,ROSEDALE,11422,08/19/2017,08/24/2017,0,0.061,,0.078,0.907,
17243897,SPRINGFIELD GARDENS,11413,08/19/2017,08/30/2017,0,0,,0.164,0.093,
17237305,NEW YORK,10031,08/20/2017,08/29/2017,0,0,,0.034,0.019,
17243899,NEW YORK,10002,08/20/2017,08/28/2017,0,0,,0.083,0.017,
17243935,BROOKLYN,11223,08/20/2017,08/24/2017,0,0,,0.115,0.017,
17243032,NEW YORK,10031,08/20/2017,08/25/2017,0,0,,0.135,0.014,
17243667,NEW YORK,10003,08/20/2017,08/24/2017,0,0,,0.112,0.014,
17243771,NEW YORK,10031,08/20/2017,08/23/2017,0,0,,0.048,0.02,
17243612,BROOKLYN,11215,08/21/2017,08/24/2017,0.002,0.003,,0.196,0.162,
17239968,BROOKLYN,11205,08/21/2017,08/28/2017,0,0,,0.023,0.006,
17243815,FRESH MEADOWS,11366,08/21/2017,08/28/2017,0,0,,0.095,0.02,
17241681,BROOKLYN,11222,08/21/2017,08/25/2017,0,0,,0.138,0.019,
